step, arokato, population, wealth, supply, demand, transactedFrom, transactedTo 
0,AAZ04105,18.632,16.68313140843616,11.550733317627671,11.336188334292515,0.0,0.0
0,AAZ04106,30.934,28.217699976582974,19.24127136246761,18.82261258412174,0.0,0.0
0,AAZ04107,21.504,19.356132713825378,13.343773886113487,13.083895822113705,0.0,0.0
0,AAZ04108,25.715,23.29869818377447,15.975578472373678,15.646497688802755,0.0,0.0
0,AAZ04109,15.385,13.679445037816777,9.525785863461465,9.36033489945385,0.0,0.0
0,AAZ04110,85.388,80.8424568093479,53.46797335988602,51.96527792872892,0.0,0.0
0,AAZ04111,14.241,12.626468820133654,8.812987862783817,8.66420758914451,0.0,0.0
0,AAZ04112,14.2,12.588787107968075,8.787448594425308,8.639259137136948,0.0,0.0
0,AAZ04113,18.612,16.664567568182303,11.538253030770873,11.324017817452036,0.0,0.0
0,AAZ04114,30.396,27.709122757926675,18.904448930336986,18.495198799426475,0.0,0.0
0,AAZ04115,58.253,54.38457214369115,36.38507346165669,35.449275973043484,0.0,0.0
0,AAZ04116,14.273,12.655881699590099,8.832921286253063,8.683679559904412,0.0,0.0
0,AAZ04117,45.719,42.30568637855405,28.510831209883758,27.820726981848562,0.0,0.0
0,AAZ05102,10.438,9.149872241873377,6.446335348401831,6.350142106967726,0.0,0.0
0,AAZ05105,278.006,274.84065713551036,175.4371786567513,169.22127985696423,0.0,0.0
0,AAZ05107,15.338,13.636126600561122,9.4964942813621,9.33173509110321,0.0,0.0
0,AAZ05109,19.045,17.066636830737835,11.808470794151836,11.587509984443999,0.0,0.0
0,AAZ05111,27.917,25.370048442965842,17.35295384696468,16.98655197104849,0.0,0.0
0,AAZ05112,13.373,11.829586107566804,8.272408334443982,8.136033185206065,0.0,0.0
0,AAZ05201,10.13,8.870141863788211,6.254887806504155,6.1627344675469775,0.0,0.0
0,AAZ06101,14.201,12.589706126735988,8.788071497647108,8.639867635825455,0.0,0.0
0,AAZ06102,11.429,10.05192602388968,7.06257088040734,6.9531383203492965,0.0,0.0
0,AAZ06104,24.681,22.328255976006304,15.32906372581661,15.01725064953597,0.0,0.0
0,AAZ07101,12.957,11.448334025624494,8.013409628382952,7.882900887637332,0.0,0.0
0,AAZ07102,25.846,23.421749188008604,16.057499359020827,15.726218842770862,0.0,0.0
0,AAZ07103,10.067,8.812962362783418,6.215732759072912,6.124401201395304,0.0,0.0
0,AAZ07104,45.02,41.63536169968534,28.07208395138697,27.395305059669447,0.0,0.0
0,AAZ08101,20.791,18.691241798384887,12.89847961500933,12.650007816359862,0.0,0.0
0,AAZ08102,14.23,12.616358701830071,8.806135816446941,8.657514100858512,0.0,0.0
0,AAZ08103,18.647,16.69705476782787,11.560093590577546,11.34531622333433,0.0,0.0
0,AAZ08104,18.655,16.704480727327706,11.565085756395419,11.350184431317604,0.0,0.0
0,AAZ08105,28.99,26.38158724350866,18.0243898046827,17.63954576185906,0.0,0.0
0,AAZ08106,10.894,9.564571764412783,6.729845067191474,6.627604432027013,0.0,0.0
0,AAZ09103,11.415,10.039161999894018,7.05386271045373,6.944619644055314,0.0,0.0
0,AAZ09104,13.19,11.661817501259238,8.158467182535885,8.02467915180051,0.0,0.0
0,AAZ09105,56.223,52.42120635148726,35.10893827909615,34.21374016053955,0.0,0.0
0,AAZ09106,18.198,16.280461360680018,11.279931036541022,11.072088605838168,0.0,0.0
0,AAZ10101,28.031,25.477451866109128,17.424282062988667,17.055928564335737,0.0,0.0
0,AAZ10104,17.09,15.254061457672137,10.588769080412192,10.39784797898041,0.0,0.0
0,AAZ10106,15.039,13.360662097127207,9.310163855838478,9.149791969164175,0.0,0.0
0,AAZ10107,12.563,11.087657462968128,7.768158355233071,7.643156627388288,0.0,0.0
0,AAZ10108,56.705,52.88715314512899,35.411914781287166,34.5071031811011,0.0,0.0
0,ABE01101,1612.472,1700.1683612595343,1029.38787085579,981.7901372776171,0.0,0.0
0,ABE02101,159.315,154.32057615358264,100.16924026469172,96.96559565417219,0.0,0.0
0,ABE02102,10.698,9.386244191403833,6.607975870456149,6.508344070786722,0.0,0.0
0,ABE02103,258.016,254.38178541852602,162.7425185639192,157.05150752815274,0.0,0.0
0,ABE02104,23.203,20.94370617388668,14.40524644264815,14.117812271963908,0.0,0.0
0,ABE02106,14.117,12.512516832209585,8.73574863434098,8.588753770629602,0.0,0.0
0,ABE02108,13.4,11.85434600253809,8.28922019530915,8.152462490141827,0.0,0.0
0,ABE02109,10.852,9.526348743228018,6.7037290168045285,6.602048610378678,0.0,0.0
0,ABE02110,13.581,12.020376032449212,8.401927658476094,8.26259982266974,0.0,0.0
0,ABE02111,17.219,15.373438639735275,10.669223498502046,10.476346751851574,0.0,0.0
0,ABE02113,44.829,41.45226323999274,27.952205123357245,27.27905977295707,0.0,0.0
0,ABE02115,23.213,20.953063270213764,14.411495624908234,14.123897750927158,0.0,0.0
0,ABE02116,10.664,9.355321938055722,6.586836782136653,6.487656085365452,0.0,0.0
0,ABE02118,12.777,11.283507322584498,7.901359724712824,7.77337290187147,0.0,0.0
0,ABE02119,118.636,113.68212315536466,74.44788728735868,72.20319560248883,0.0,0.0
0,ABE02120,23.079,20.827690474778194,14.327758056159228,14.042352368748249,0.0,0.0
0,ABE02121,10.486,9.193494062068945,6.4761747024967535,6.379348575013487,0.0,0.0
0,ABE03104,350.004,348.95110811838776,221.20659461709624,213.0542878338364,0.0,0.0
0,ABE03105,14.338,12.7156340443956,8.873411956577067,8.723232022618346,0.0,0.0
0,ABE03106,17.019,15.18837180690937,10.544489668183434,10.354643269590477,0.0,0.0
0,ABE03110,19.087,17.10565456705701,11.83468345708007,11.61306816894634,0.0,0.0
0,ABE03112,13.763,12.187405125931372,8.515267773211756,8.373345892391676,0.0,0.0
0,ABE03114,136.684,131.65786546932728,85.8534824099061,83.18934941647193,0.0,0.0
0,ABE03115,19.022,17.045271310655956,11.794116401642691,11.573513839718451,0.0,0.0
0,ABE03116,169.536,164.59574103129185,106.63927813942274,103.18756867004215,0.0,0.0
0,ABE03118,11.409,10.033691879442227,7.050130659107127,6.9409687833128455,0.0,0.0
0,ABE04104,500.846,505.93908058543565,317.28716570551,304.8927524131712,0.0,0.0
0,ABE04105,20.75,18.65303336694208,12.872876653328337,12.625057808370068,0.0,0.0
0,ABE04107,56.695,52.87748472068868,35.405628789237696,34.50101680719786,0.0,0.0
0,ABE04108,15.518,13.802053227691694,9.608677990721553,9.441266349812983,0.0,0.0
0,ABE04110,141.234,136.20387974001645,88.73051422026607,85.9590582056635,0.0,0.0
0,ABE04112,11.975,10.55016329734892,7.402243389158391,7.285368015396321,0.0,0.0
0,ABE04113,35.757,32.79081595110185,22.262425172286612,21.757813782016196,0.0,0.0
0,ABE04114,69.427,65.23463165211463,43.414461667384614,42.25032152814665,0.0,0.0
0,ABE04115,69.475,65.28138630396816,43.444674696452836,42.27953709844946,0.0,0.0
0,ABE04117,17.113,15.275343350100975,10.603113374966137,10.411843877096883,0.0,0.0
0,ABE05101,14.748,13.092760478540116,9.128842243257996,8.972717462352351,0.0,0.0
0,ABE05102,11.418,10.041897099630061,7.055728740963972,6.946445074545023,0.0,0.0
0,ABE05103,40.374,37.1899321956233,25.157062739164335,24.567708007686488,0.0,0.0
0,ABE05104,270.535,267.1878973726814,170.6919897040569,164.67296982078892,0.0,0.0
0,ABE05107,91.007,86.36377179858299,57.01034314056608,55.38546006907651,0.0,0.0
0,ABE05108,16.494,14.702952795100998,10.217109510136135,10.035172756099978,0.0,0.0
0,ABE05109,29.506,26.868522786467107,18.347338357989987,17.953568433069723,0.0,0.0
0,ABE05111,10.924,9.591877229610109,6.748499794346431,6.6458586002811195,0.0,0.0
0,ABE05112,45.741,42.326789991218035,28.52464085593846,27.834116530485385,0.0,0.0
0,ABE05113,30.839,28.127871723977947,19.18179246313919,18.764797813745627,0.0,0.0
0,ABE05114,15.364,13.660089391252857,9.512698062473088,9.34755625990003,0.0,0.0
0,ABE06101,33.803,30.935144337739604,21.038083859272533,20.568632026198546,0.0,0.0
0,ABE06102,221.166,216.82304261435007,139.35826238947678,134.61790176109963,0.0,0.0
0,ABE06103,20.049,18.000194780583886,12.435180464460347,12.198474794534665,0.0,0.0
0,ABE06104,30.905,28.19027764724332,19.22311451831161,18.804963861640257,0.0,0.0
0,ABE06105,13.235,11.703064214624815,8.18648454043774,8.052061267716946,0.0,0.0
0,ABE06107,16.535,14.740841561570912,10.242673903074873,10.060121822334398,0.0,0.0
0,ABE06109,32.908,30.086480526856633,20.477446729076984,20.023949138721715,0.0,0.0
0,ABE06110,359.188,358.44750185588833,227.04965130882073,218.6457007288585,0.0,0.0
0,ABE06111,11.23,9.870548669447514,6.938797092303907,6.8320515839387586,0.0,0.0
0,ABE06113,12.46,10.993436718521119,7.704052718023598,7.580482568992067,0.0,0.0
0,ABE06115,14.893,13.22622700112752,9.219188588727777,9.06095039283328,0.0,0.0
0,ABE06201,10.625,9.319856743225797,6.562589550099135,6.463925762519856,0.0,0.0
0,ABE07101,143.792,138.7620078250911,90.34824409696407,87.51618888120369,0.0,0.0
0,ABE07102,12.665,11.180991341695933,7.831645013230616,7.705222283144727,0.0,0.0
0,ABE07103,10.643,9.336224703044456,6.5737805076876885,6.474878217439228,0.0,0.0
0,ABE07104,28.077,25.520794625328325,17.45306416434475,17.083922641456617,0.0,0.0
0,ABE07105,22.904,20.663997527081452,14.218404107080712,13.935856651244816,0.0,0.0
0,ABE07106,53.744,50.02710927169214,33.55095663434288,32.704935726400436,0.0,0.0
0,ABE07107,10.438,9.149872241873377,6.446335348401831,6.350142106967726,0.0,0.0
0,ABE07109,10.508,9.213489843646288,6.489851373503672,6.392734880229182,0.0,0.0
0,ABE07112,11.049,9.70567949551361,6.8262314393787955,6.7219177232457605,0.0,0.0
0,ABE07113,91.726,87.07119070911882,57.463725919916406,55.8231047240938,0.0,0.0
0,ABE07114,18.866,16.900382386949026,11.696759192981908,11.478583540497468,0.0,0.0
0,ABE07116,14.039,12.440856123925677,8.687164950982078,8.541290940629672,0.0,0.0
0,ABE07117,92.742,88.0711718749124,58.104429003353474,56.44152984374434,0.0,0.0
0,ABE07118,57.556,53.71016386024944,35.94687927589508,35.025054244414584,0.0,0.0
0,ABE07119,13.593,12.031386426299665,8.409400327022816,8.269901753845046,0.0,0.0
0,ABE07120,10.976,9.639213207513027,6.780835452130576,6.677499178124299,0.0,0.0
0,ABE07121,13.608,12.045149919421535,8.41874122369525,8.279029169306337,0.0,0.0
0,ABE07124,11.46,10.080191257684543,7.081853506193223,6.972001109681754,0.0,0.0
0,AES01105,15.176,13.486853604171769,9.395536340713711,9.23315713911824,0.0,0.0
0,AES01115,76.581,72.21567485023085,47.91892746309191,46.60469429543572,0.0,0.0
0,AES01117,16.356,14.575450154011104,10.131066580385419,9.95119792539693,0.0,0.0
0,AES01120,16.096,14.335335121118078,9.96896971253202,9.792984793927921,0.0,0.0
0,AES01123,81.356,76.88870176133915,50.927030326063665,49.51109625550235,0.0,0.0
0,AES01129,53.885,50.16317340707729,33.63955869033004,32.79075286054941,0.0,0.0
0,AES01133,20.115,18.06162511271805,12.476385854578924,12.238637999150644,0.0,0.0
0,AES01137,20.28,18.215233205094144,12.579403212576056,12.339046105445606,0.0,0.0
0,AES01140,482.037,486.2563465950926,305.29477617193237,293.4408213368575,0.0,0.0
0,AES01143,113.977,109.05746035133204,71.50537827478517,69.36721863653061,0.0,0.0
0,AES01146,26.365,23.909480164537822,16.382082855050655,16.042061317065127,0.0,0.0
0,AES01147,22.973,20.72853386499221,14.261520153347725,13.977846375350422,0.0,0.0
0,AES01149,17.405,15.545621513900837,10.785234512097146,10.589531199256847,0.0,0.0
0,AGE01101,1427.941,1498.9116761855369,910.8567925286816,869.4168594069214,0.0,0.0
0,AGE02101,136.609,131.58297711238677,85.80606402698251,83.14369500177932,0.0,0.0
0,AGE02102,20.932,18.8226625672874,12.986531354471898,12.735811564098238,0.0,0.0
0,AGE03102,23.399,21.127132119180793,14.527733633213174,14.23708773811095,0.0,0.0
0,AGE04103,26.098,23.65852216211519,16.21509529458264,15.879575753195804,0.0,0.0
0,AGE04105,34.468,31.566250383055944,21.454709994271287,20.973342081307642,0.0,0.0
0,AGE04107,21.867,19.694951753284105,13.57051800798525,13.304796240594015,0.0,0.0
0,AGE04108,256.15,252.47491312700572,161.55783678868423,155.91550750801855,0.0,0.0
0,AGE04110,29.228,26.606142425795234,18.173342040104597,17.784385562757215,0.0,0.0
0,AGE04111,14.425,12.795625786277103,8.927609049253844,8.77617151888299,0.0,0.0
0,AGE05104,28.325,25.75451335697137,17.60824256135849,17.23484736092045,0.0,0.0
0,AGE05106,14.563,12.922545460341775,9.013581254498687,8.860144620641792,0.0,0.0
0,AGE08102,50.022,46.44023631455682,31.21267897997392,30.439620548342017,0.0,0.0
0,AGE08104,29.161,26.54292051196507,18.13140929899053,17.743611313388882,0.0,0.0
0,AGE08105,50.922,47.30669221532484,31.777985587089063,30.987383706281975,0.0,0.0
0,AGE09102,24.57,22.224166345209078,15.259670759985886,14.94970117380507,0.0,0.0
0,AGE09103,19.007,17.03133778570284,11.784754902780401,11.564385920745957,0.0,0.0
0,AGE10101,15.047,13.368029790025743,9.315148970306359,9.154660004859606,0.0,0.0
0,AGE10102,17.176,15.333642592450174,10.642404917346756,10.450180483435089,0.0,0.0
0,AGE10105,27.557,25.030985532870872,17.127719458136504,16.76746829932846,0.0,0.0
0,AGE11101,68.924,64.74475325002557,43.097862578477695,41.9441668981133,0.0,0.0
0,AGE11102,17.305,15.453041650186554,10.722861980713045,10.528679320928209,0.0,0.0
0,AGE11104,32.639,29.83157148548839,20.308961855062925,19.860240454009165,0.0,0.0
0,AGE12101,121.406,116.43488146048325,76.19771283713503,73.8893293025743,0.0,0.0
0,AGE12103,26.636,24.164293076383608,16.551583471406868,16.20698139858176,0.0,0.0
0,AKA021,277.365,274.1837639525045,175.03001573315333,168.83104124273714,0.0,0.0
0,AKA03101,19.664,17.641999608195647,12.194833557879598,11.964189870388523,0.0,0.0
0,AKA03102,39.163,36.03420594774274,24.397602460810585,23.830691168613864,0.0,0.0
0,AKA03104,15.973,14.221791610170145,9.892291406413932,9.718137958681513,0.0,0.0
0,AKA03105,17.014,15.183746153128508,10.54137144543367,10.351600685539069,0.0,0.0
0,AKA03106,136.757,131.73075824939073,85.89963646690542,83.23378638406648,0.0,0.0
0,AKA03107,23.312,21.04570648316095,14.473363483070607,14.184144015918625,0.0,0.0
0,AKA03108,58.2,54.3332795897475,36.351751884139794,35.41701805028192,0.0,0.0
0,AKA03110,55.539,51.76023873105902,34.67901756900527,33.797433183114755,0.0,0.0
0,AKA09102,86.609,82.04112737292137,54.23759786560104,52.70847514290447,0.0,0.0
0,AKA09103,167.538,162.58532339251974,105.3743091471353,101.9712930662428,0.0,0.0
0,AKA09104,1001.198,1037.3757824357524,637.1564026112706,609.5542796279751,0.0,0.0
0,AKA09201,16.007,14.253174427984783,9.913486648777903,9.738827318316387,0.0,0.0
0,AKA10101,62.367,58.371140575696764,38.972176991958385,37.95323555931316,0.0,0.0
0,AKA10102,48.204,44.691747655884306,30.070964867651234,29.333143949009433,0.0,0.0
0,AKA10103,244.872,240.9608471014664,154.39890899852347,149.04961606276282,0.0,0.0
0,AKA10104,33.134,30.300701077777838,20.619006079573936,20.161488947542445,0.0,0.0
0,AKA10105,124.3,119.31332650184521,78.02615025772721,75.65095011898724,0.0,0.0
0,AKA10202,13.802,12.223207641763505,8.539556227200492,8.397077224521253,0.0,0.0
0,AKA10203,13.268,11.733315071432003,8.207031001082484,8.072141495799324,0.0,0.0
0,AKA15103,241.36,237.37926032047326,152.17003737515452,146.91156923575227,0.0,0.0
0,AKA15105,16.083,14.323333080653953,9.960865318732383,9.785074148341968,0.0,0.0
0,AKA07101,18.237,16.316631732149997,11.30426408224278,11.095821027878749,0.0,0.0
0,AKA07102,211.925,207.43884408455312,133.49797583228593,128.9922428557119,0.0,0.0
0,AKA14101,47.067,43.59944283498422,29.35706577325545,28.641143083034315,0.0,0.0
0,AKA14102,134.627,129.60447586702875,84.55301654491693,81.93720250515359,0.0,0.0
0,AKA14104,330.748,329.0700262722081,208.95882135135093,201.33090810635105,0.0,0.0
0,AKA04101,253.532,249.80042795982192,159.89582272895564,154.32170056092838,0.0,0.0
0,AKA04102,17.91,16.0134453954783,11.100251515730262,10.896834057320707,0.0,0.0
0,AKA04103,16.035,14.279020935720888,9.930941776536182,9.755865619918955,0.0,0.0
0,AKA04105,26.691,24.216019502241426,16.5859853533647,16.24045229764423,0.0,0.0
0,AKA04107,24.438,22.100406514119452,15.177152078912817,14.869372132941425,0.0,0.0
0,AKA04108,28.899,26.295745728795175,17.967439600513938,17.584165889630242,0.0,0.0
0,AKA04201,12.217,10.7712624246166,7.5528270627590155,7.432620809299463,0.0,0.0
0,AKA16101,42.729,39.441049879164744,26.63439028096466,26.000975687578364,0.0,0.0
0,AKA16102,16.97,15.143042549158702,10.51393134522592,10.324825952238484,0.0,0.0
0,AKA16103,52.838,49.15313828611072,32.98167792898638,32.1535158805132,0.0,0.0
0,AKA16106,324.478,322.6055234163437,204.9717885325253,197.51364959633807,0.0,0.0
0,AKA16107,68.706,64.53248077504877,42.96065337126289,41.811479717278644,0.0,0.0
0,AKA16108,334.402,332.83945467645117,211.28259469043041,203.5555168999321,0.0,0.0
0,AKA16111,23.607,21.32184979689758,14.657727416421354,14.36366596367401,0.0,0.0
0,AKA08101,53.401,49.69617104804815,33.33542752526751,32.49617505145948,0.0,0.0
0,AKA08102,41.825,38.57637483653847,26.067232278289293,25.45079407436041,0.0,0.0
0,AKA08103,306.715,304.31662802405333,193.67925072342146,186.69936817730243,0.0,0.0
0,AKA08104,37.395,34.349264279200604,23.289106693653313,22.754689870334424,0.0,0.0
0,AKA08201,10.449,9.159868261038392,6.4531734541808525,6.3568352539457145,0.0,0.0
0,AKA11101,30.801,28.091943260049906,19.158001240502944,18.741671913799337,0.0,0.0
0,AKA11102,70.8,66.57247405802228,44.27873404227218,43.08600987423339,0.0,0.0
0,AKA11104,167.16,162.2050726042681,105.1350018104486,101.74118713867283,0.0,0.0
0,AKA11201,32.059,29.282216168283135,19.945717080789528,19.50726337896406,0.0,0.0
0,AKA11202,12.726,11.236821837964072,7.869614132522437,7.742340018597218,0.0,0.0
0,AKA11203,18.939,16.968177530370294,11.742316717721963,11.523006036291035,0.0,0.0
0,AKA11204,19.509,17.4978634187911,12.098079218924042,11.869867580838841,0.0,0.0
0,AKA11206,28.484,25.90439671325936,17.707736641407777,17.331609694816084,0.0,0.0
0,AKA13101,33.523,30.66955103378507,20.862678389255535,20.39822818310831,0.0,0.0
0,AKA13102,27.807,25.266428793381507,17.284130190674105,16.919609688401437,0.0,0.0
0,AKA13103,64.228,60.17770346393701,40.14284673415462,39.0859302601481,0.0,0.0
0,AKA13104,21.716,19.553985268181506,13.476194420534798,13.212906460927938,0.0,0.0
0,AKA13106,78.285,73.8820932729029,48.99225730564052,47.64186561249026,0.0,0.0
0,AKA13107,25.629,23.21792908910937,15.921799839341922,15.594161700390957,0.0,0.0
0,AKA13108,392.977,393.46084591184746,248.5552069623091,239.21735473490082,0.0,0.0
0,AKA13201,10.333,9.05447517806952,6.381064912280934,6.286253035340734,0.0,0.0
0,AKA13204,15.279,13.581755023040985,9.459724833036034,9.295833224452446,0.0,0.0
0,AKA011,1165.561,1214.4229875701776,742.4977067391844,709.6403249950088,0.0,0.0
0,AKA05101,26.955,24.46436057671378,16.751120857867413,16.401112770780497,0.0,0.0
0,AKA05102,31.106,28.38036209022451,19.348962528020547,18.927287821632834,0.0,0.0
0,AKA05104,38.3,35.211392358282566,23.85647905011497,23.30547005590806,0.0,0.0
0,AKA05105,30.87,28.1571829882049,19.201201234898356,18.78366368296592,0.0,0.0
0,AKA05107,20.913,18.80495148981247,12.974665998540079,12.724249351395226,0.0,0.0
0,AKA05108,43.645,40.31788685907147,27.20915740270822,26.558462551002116,0.0,0.0
0,AKA05109,138.237,133.20889092154505,86.83539736731646,84.13470108684089,0.0,0.0
0,AKA05110,31.428,28.684969170652696,19.550580916632978,19.123249859233226,0.0,0.0
0,AKA05111,17.908,16.011591665045014,11.099003807346392,10.89561701345836,0.0,0.0
0,AKA05112,26.028,23.592743453693124,16.171317638075905,15.836976586857922,0.0,0.0
0,AKA05201,14.587,12.944622957699497,9.02853349057587,8.87474865174577,0.0,0.0
0,AKA05206,16.692,14.885959572661935,10.340570667045359,10.155658584542296,0.0,0.0
0,AKA06101,166.146,161.1851905769945,104.49306797900506,101.12391928040633,0.0,0.0
0,AKA06102,32.652,29.843888744784657,20.317104037403944,19.868152021039865,0.0,0.0
0,AKA06203,11.232,9.872370975115649,6.940040978662402,6.83326853431672,0.0,0.0
0,AKA06204,14.01,12.414216755744325,8.669102238700576,8.523644514892192,0.0,0.0
0,AKA12101,169.948,165.01040993888978,106.9001348242287,103.43837254237759,0.0,0.0
0,AKA12102,52.911,49.223537369403445,33.027544601135716,32.197945899095366,0.0,0.0
0,AKA12201,11.913,10.493544275799126,7.363667304404801,7.247642171430167,0.0,0.0
0,AKA12202,10.513,9.218034553504872,6.492959734093136,6.395777222967437,0.0,0.0
0,AKA12205,10.581,9.2798504553378,6.535234401174089,6.437153107808627,0.0,0.0
0,AKI01201,10.243,8.972734518539585,6.325122293215535,6.231491058968887,0.0,0.0
0,AKI01202,13.193,11.664567121935402,8.160334986867875,8.026504625717076,0.0,0.0
0,AKI01204,14.814,13.153504824303726,9.169964686687901,9.0128786406721,0.0,0.0
0,AKI01301,11.115,9.76578615839231,6.867276084535216,6.762076997414597,0.0,0.0
0,AKI02101,650.578,663.522420378073,412.8521268252735,396.05998281032873,0.0,0.0
0,AKI03202,53.887,50.16510348872889,33.640815468055145,32.7919701251297,0.0,0.0
0,AKI03204,72.927,68.64688071724294,45.61784918140412,44.38063210289258,0.0,0.0
0,AKI05101,211.045,206.54597917381548,132.94000018065444,128.45652587411348,0.0,0.0
0,AKI06201,18.914,16.944958935590208,11.726714695472996,11.50779284962098,0.0,0.0
0,AKI06203,34.167,31.280536067493635,21.26612524036896,20.79015736931354,0.0,0.0
0,AKI07201,30.52,27.826312261882208,18.982077415466794,18.57066211562487,0.0,0.0
0,AKI08201,42.438,39.16263483814593,26.45181192268567,25.823870554520735,0.0,0.0
0,AKI08203,61.521,57.550536727531934,38.44007272143634,37.43832082979744,0.0,0.0
0,AKI09201,22.225,20.02930579710403,13.794163175379945,13.522654544906693,0.0,0.0
0,AKI09202,11.649,10.252578349865491,7.199422707065539,7.087003457791116,0.0,0.0
0,AKI09203,16.149,14.384270189748927,10.002011147649736,9.825235898346486,0.0,0.0
0,AKI09204,18.837,16.87345273516481,11.67866131963508,11.460936255495126,0.0,0.0
0,AKI09205,29.629,26.984640897065056,18.424325785889465,18.028422808492454,0.0,0.0
0,AKI09206,23.307,21.041027186843305,14.470238802288906,14.181101274251116,0.0,0.0
0,AKI09207,70.855,66.62608563518224,44.31335760543621,43.119486156693675,0.0,0.0
0,AKI09303,16.381,14.59854554473673,10.146653714814057,9.966410748423725,0.0,0.0
0,ALE01112,11.81,10.399507534937301,7.2995841493508555,7.184968663469962,0.0,0.0
0,ALE01114,22.013,19.831284396136308,13.661722370304352,13.393643411658154,0.0,0.0
0,ALE01117,126.68,121.68237770471197,79.5300510749878,77.09969656221746,0.0,0.0
0,ALE01118,15.173,13.48408983808955,9.393666815809572,9.231331623116882,0.0,0.0
0,ALE01125,31.435,28.691592338030006,19.554964076423445,19.127509907211873,0.0,0.0
0,ALE01126,74.704,70.38164508951013,46.7368088093488,45.46222770922109,0.0,0.0
0,ALE01127,66.026,61.92493264934632,41.27409800196475,40.180285244715805,0.0,0.0
0,ALE01131,12.518,11.04648956460099,7.740150611264392,7.615774746768971,0.0,0.0
0,ALE01132,14.232,12.618196883865235,8.807381640464177,8.658731098665356,0.0,0.0
0,ALE01134,114.462,109.53856768983773,71.8116559313459,69.66244180536434,0.0,0.0
0,ALE01142,29.926,27.265096335520056,18.61023090417774,18.209168949869188,0.0,0.0
0,ALE01143,14.608,12.963941859782036,9.041616829834199,8.887527182206705,0.0,0.0
0,ALE01149,42.181,38.9168075368417,26.290572586638294,25.667458283623144,0.0,0.0
