step, arokato, population, wealth, supply, demand, transactedFrom, transactedTo 
0,ABE06110,121.712,34.81916991424757,121.73782718162083,63.84938775799157,0.0,0.0
0,ABE07101,59.28,10.233860052895386,53.44242330532347,30.87502239332524,0.0,0.0
0,ABE07113,28.384,2.9217900547964897,23.007394012999914,14.674872561596214,0.0,0.0
0,ABE07118,22.74,2.00338988927853,17.851758669532998,11.730819955425837,0.0,0.0
0,AES01115,56.054,9.304129458509363,50.12742638668935,29.178481024689088,0.0,0.0
0,AES01123,27.63,2.7909164745900386,22.309317743708455,14.281199896753717,0.0,0.0
0,AES01129,36.067,4.392678312142031,30.264026672909495,18.691799952670888,0.0,0.0
0,AES01133,14.296,0.9092076951580592,10.495364434152647,7.340686707099137,0.0,0.0
0,AES01140,281.714,145.2751605277189,318.07590518636624,149.03096677660307,0.0,0.0
0,AES01143,74.263,15.018075707929707,69.16430881582232,38.76593102114908,0.0,0.0
0,AES01146,18.226,1.3746597256813586,13.858148267561162,9.381413615821874,0.0,0.0
0,AES01147,17.916,1.3351007279691456,13.588736155218658,9.220266387166717,0.0,0.0
0,AES01149,10.7,0.5552474376871244,7.533500119908221,5.478322814256015,0.0,0.0
0,AGE01101,772.542,808.918263290242,1009.039238794794,412.83007161900025,0.0,0.0
0,AGE02101,82.328,17.89888368435374,77.82562873689714,43.02026142557348,0.0,0.0
0,AGE02102,12.598,0.7331549907715084,9.081449242854367,6.460626350342978,0.0,0.0
0,AGE03102,19.131,1.4928567154406434,14.648413667641236,9.852014736071252,0.0,0.0
0,AGE04103,17.213,1.2471649606256643,12.98028600171992,8.85493013093879,0.0,0.0
0,AGE04105,19.58,1.552983388848974,15.042514675885796,10.085578608248447,0.0,0.0
0,AGE04107,22.702,1.9976949539103575,17.817623696317458,11.711021138099262,0.0,0.0
0,AGE04108,139.778,44.06805210014362,142.62977344616883,73.42825622136975,0.0,0.0
0,AGE04110,21.521,1.8240536461750163,16.760917532195204,11.095862755191817,0.0,0.0
0,AGE04111,10.793,0.5634867841038292,7.608480147448299,5.526416380668868,0.0,0.0
0,AGE05104,15.328,1.0237343850609304,11.366836183493188,7.876084211461029,0.0,0.0
0,AGE08102,31.081,3.4099510618264546,25.525911740832058,16.083847161216333,0.0,0.0
0,AGE08104,17.907,1.3339593645149757,13.58092450808847,9.21558833342082,0.0,0.0
0,AGE08105,42.068,5.7082226556173605,36.0927953417105,21.835411871526144,0.0,0.0
0,AGE09102,16.868,1.2049176763616467,12.68298793772153,8.67569413924591,0.0,0.0
0,AGE09103,15.332,1.0241891496546578,11.370230873577258,7.878160113191765,0.0,0.0
0,AGE10101,12.42,0.7156106633032759,8.934757271346557,6.368436402328864,0.0,0.0
0,AGE10105,12.4,0.7136503537318236,8.918293910827959,6.358078803374923,0.0,0.0
0,AGE11101,35.061,4.186179764095654,29.299953548694806,18.165298805848735,0.0,0.0
0,AGE11104,18.646,1.4290134644205341,14.224213307651837,9.599785762065858,0.0,0.0
0,AGE12101,64.73,11.886535418754118,59.10160309403598,33.74323118501119,0.0,0.0
0,AGE12103,14.023,0.879853546453251,10.266319342870492,7.1991189218740566,0.0,0.0
0,AKA021,102.276,25.894546445197083,99.75968429643426,53.56011195971964,0.0,0.0
0,AKA03101,17.063,1.2287227962261933,12.850919216725583,8.776996981947033,0.0,0.0
0,AKA03102,34.316,4.035908379610607,28.588566614928542,17.77549199460953,0.0,0.0
0,AKA03104,10.999,0.5819152253101684,7.774896363613342,5.632960922314548,0.0,0.0
0,AKA03106,52.909,8.433193934380562,46.922076702797774,27.52547696055363,0.0,0.0
0,AKA03107,23.013,2.0444998478423813,18.097232973620653,11.873068520920635,0.0,0.0
0,AKA03110,39.208,5.0635545623731,33.298755225289476,20.336604408654406,0.0,0.0
0,AKA09102,53.031,8.466319153624053,47.04591574954852,27.589581901960994,0.0,0.0
0,AKA09103,43.918,6.142063850435089,37.91491996474652,22.805467751046546,0.0,0.0
0,AKA09104,531.485,427.9871074322782,657.6910296559142,282.95405780820226,0.0,0.0
0,AKA09201,12.31,0.7048564317161494,8.844256309958494,6.311471679274945,0.0,0.0
0,AKA10102,14.672,0.9502850650025015,10.811859171808209,7.535710674664484,0.0,0.0
0,AKA10103,91.06,21.249270315614485,87.3422875910079,47.63113459978872,0.0,0.0
0,AKA10105,36.639,4.511914453325686,30.813928726797933,18.991228197864704,0.0,0.0
0,AKA15103,131.453,39.694625273554095,132.95080362325604,69.01257169326487,0.0,0.0
0,AKA15105,10.028,0.49720940863222807,6.994548375783508,5.130934526698786,0.0,0.0
0,AKA07102,103.914,26.60439314869342,101.59019678586681,54.42655018944049,0.0,0.0
0,AKA14102,25.705,2.468103716550333,20.539702795136424,13.276628053889832,0.0,0.0
0,AKA14104,90.096,20.867800860811073,86.28493772174825,47.12187570991069,0.0,0.0
0,AKA04101,96.68,23.529566879652766,93.53825359084853,50.60110635783262,0.0,0.0
0,AKA04102,11.748,0.6509656219241992,8.38371941169569,6.020514151561037,0.0,0.0
0,AKA04108,17.236,1.2500027743236082,13.000136675757336,8.86688048245319,0.0,0.0
0,AKA16101,31.061,3.406217097980797,25.507115372641703,16.073394065526955,0.0,0.0
0,AKA16103,54.119,8.764094807932674,48.15212673123935,28.161336704734794,0.0,0.0
0,AKA16106,150.371,49.90262935479497,155.06600082602404,79.05070238585802,0.0,0.0
0,AKA16107,66.812,12.544611980463717,61.28207508353191,34.839588877699725,0.0,0.0
0,AKA16108,156.11,53.18765829174917,161.8572377886833,82.09846464747302,0.0,0.0
0,AKA16111,15.916,1.0914754408217682,11.867213463238292,8.181299171540847,0.0,0.0
0,AKA08103,113.346,30.84446383634876,112.21023135335896,59.41830582224027,0.0,0.0
0,AKA08104,29.632,3.143813493241272,24.16869787029861,15.326697255988593,0.0,0.0
0,AKA11101,19.615,1.5577114124054423,15.073290498341908,10.1037874125608,0.0,0.0
0,AKA11104,69.141,13.2980051275388,63.7328720158732,36.06641847367959,0.0,0.0
0,AKA11201,19.499,1.5420641393056413,14.971321111721554,10.04343948179829,0.0,0.0
0,AKA11204,13.393,0.8136380599976804,9.740226080976804,6.872530119565775,0.0,0.0
0,AKA11206,13.963,0.8734554219894599,10.216065579878451,7.1680087984894545,0.0,0.0
0,AKA13101,22.743,2.0038397742195944,17.85445388684262,11.732383034049851,0.0,0.0
0,AKA13103,38.108,4.824141469395567,32.231824811907195,19.760426885884485,0.0,0.0
0,AKA13104,22.986,2.0404186866277607,18.072936471698593,11.858999226240941,0.0,0.0
0,AKA13106,38.152,4.833626038436175,32.27441753959225,19.783470825175858,0.0,0.0
0,AKA13108,153.241,51.53463258268523,158.4576199358171,80.57470636237079,0.0,0.0
0,AKA13204,22.832,2.0172053076308862,17.9344353282902,11.778755303301534,0.0,0.0
0,AKA011,464.322,340.06779068831577,563.4793008999799,246.86382758302514,0.0,0.0
0,AKA05101,11.147,0.5953057382378918,7.89473616449819,5.709519827540975,0.0,0.0
0,AKA05102,12.434,0.7169841995217672,8.946283902065215,6.375686820852752,0.0,0.0
0,AKA05104,14.072,0.8850929617932407,10.307382960548573,7.224526510337919,0.0,0.0
0,AKA05105,13.897,0.866439747409314,10.160822449509382,7.133789206989173,0.0,0.0
0,AKA05107,12.347,0.7084662660885738,8.874684561373853,6.33063197478635,0.0,0.0
0,AKA05108,20.071,1.6198512993435683,15.474975868228938,10.341051604679869,0.0,0.0
0,AKA05109,48.104,7.171550154276613,42.07829743301947,25.001899613329314,0.0,0.0
0,AKA05110,30.046,3.2189417222550722,24.555515814071253,15.54298879328232,0.0,0.0
0,AKA05112,21.029,1.7536463268104647,16.323137321159642,10.839688736793434,0.0,0.0
0,AKA05201,13.266,0.8005494750932703,9.634599191030553,6.806712340819572,0.0,0.0
0,AKA05206,12.908,0.7641268589346959,9.337637164809701,6.621212871412068,0.0,0.0
0,AKA06101,94.941,22.81374332660591,91.61532679416369,49.681916905555525,0.0,0.0
0,AKA06102,12.749,0.7481752558784213,9.2061252106109,6.538842649937359,0.0,0.0
0,AKI02101,239.428,110.1453320893203,264.0570718988398,126.45519962045887,0.0,0.0
0,AKI05101,65.197,12.032870815075817,59.58982142539307,33.98911783132193,0.0,0.0
0,ALE01114,13.839,0.8602937362242195,10.112306715604014,7.103718786099379,0.0,0.0
0,ALE01117,65.459,12.115292217462777,59.86394693798803,34.12707480543658,0.0,0.0
0,ALE01126,36.359,4.453382531822848,30.544589800376013,18.844649044608285,0.0,0.0
0,ALE01127,37.954,4.791006019135307,32.082806229385746,19.679775195641326,0.0,0.0
0,ALE01132,10.48,0.5359562925810055,7.356503673904848,5.364569792745002,0.0,0.0
0,ALE01134,71.464,14.067420326370666,66.18926133966383,37.29049931319337,0.0,0.0
0,ALE01149,21.429,1.810801215377047,16.67894529465423,11.047955803916876,0.0,0.0
0,ALE01150,581.939,499.42510038440867,729.6183927715432,310.09605582841715,0.0,0.0
0,ALE01167,10.832,0.5669568809354032,7.639951206886928,5.546585885860721,0.0,0.0
0,ALE01170,11.589,0.6360409366629333,8.253995052798071,5.938221961685121,0.0,0.0
0,ALE01173,27.42,2.7549076340213032,22.115379417016538,14.171575318465653,0.0,0.0
0,ALI01101,12.35,0.7087592886736147,8.87715229454796,6.332185537448142,0.0,0.0
0,ALI02108,216.837,93.04757912435511,235.74422133645015,114.41019565613635,0.0,0.0
0,ALI02109,10.58,0.5446901103244742,7.436890764105229,5.416272781134074,0.0,0.0
0,ALI03102,89.923,20.799644020940367,86.09535743057148,47.03048956354594,0.0,0.0
0,ALI04106,19.621,1.5585225259299609,15.078567150265108,10.106908954511184,0.0,0.0
0,ALI05106,41.096,5.4855560099767064,35.140036840060596,21.325909043538978,0.0,0.0
0,ALI06108,12.613,0.7346414465388292,9.09382466391992,6.468395763875398,0.0,0.0
0,ALI06110,59.722,10.364078662396931,53.898682157183266,31.107541625537678,0.0,0.0
0,ALI07107,12.041,0.6788411684539265,8.623433802620637,6.172188574628535,0.0,0.0
0,ALI08105,13.46,0.8205783067009317,9.796008896570486,6.907255403424083,0.0,0.0
0,ALI10114,14.88,0.9733294954545925,10.98744714233872,7.643617830659049,0.0,0.0
0,ALI10116,242.853,112.84064502963497,268.3842800743353,128.2823513753831,0.0,0.0
0,AMO01102,67.114,12.64128005262328,61.59918170518437,34.99864729856456,0.0,0.0
0,AMO01103,12.548,0.7282091114678929,9.040213217132383,6.434728973956014,0.0,0.0
0,AMO01107,16.223,1.1275523032739256,12.129533916632797,8.340699683473707,0.0,0.0
0,AMO01112,13.193,0.7930657832825561,9.57395048814465,6.768882922183442,0.0,0.0
0,AMO01113,216.005,92.44071077833232,234.70934518219417,113.96682423514599,0.0,0.0
0,AMO01116,14.361,0.9162552638354573,10.549992591195407,7.374397326966426,0.0,0.0
0,AMO01126,11.048,0.5863346530517995,7.814547425819153,5.658306993465183,0.0,0.0
0,AMO01139,14.391,0.919515555321316,10.575217641146597,7.389956589640676,0.0,0.0
0,AMO01146,15.195,1.0086609418462165,11.254035751374289,7.807063572147261,0.0,0.0
0,AMO01151,11.129,0.5936704536387556,7.880148716718273,5.7002080636626005,0.0,0.0
0,AMO02104,12.435,0.7170823508214916,8.947107304570078,6.376204711015085,0.0,0.0
0,AMO02106,21.067,1.7590435132233795,16.35689737164334,10.859472416965765,0.0,0.0
0,AMO02108,105.785,27.424876424458215,103.68619405258272,55.41640334568144,0.0,0.0
0,AUZ01101,151.328,50.44441182238469,156.195904541701,79.55884866218446,0.0,0.0
0,AUZ02101,90.357,20.970801059317346,86.57105137830393,47.25975061454885,0.0,0.0
0,AUZ03101,154.675,52.35816643686236,160.15569817792237,81.33628461943411,0.0,0.0
0,AUZ03103,105.082,27.115386898881418,102.89802170781677,55.0444602671038,0.0,0.0
0,AUZ05104,123.467,35.6780586269018,123.74875817998452,64.77932361741287,0.0,0.0
0,AUZ07104,19.709,1.5704388587918845,15.15598478299009,10.1526926649495,0.0,0.0
0,AUZ08104,67.415,12.737932403050277,61.91544339777747,35.15718615794617,0.0,0.0
0,AUZ09104,206.866,85.88293563755126,223.38017649952369,109.09780489307846,0.0,0.0
0,AUZ12101,55.789,9.229385106747579,49.85631731016538,29.03916116251349,0.0,0.0
0,AUZ12109,40.48,5.346339045134516,34.53790868385171,21.00307645118278,0.0,0.0
0,AUZ12112,1037.834,1336.976346819023,1414.5775670700145,556.2361079675509,0.0,0.0
0,AUZ13101,44.0,6.161596232440367,37.99594473364905,22.84847441029454,0.0,0.0
0,AR01214501,13.8,0.8561712259305893,10.07970056462457,7.083499728613956,0.0,0.0
0,AR01225501,13.9,0.8667581353030904,10.163332680444674,7.135344607768226,0.0,0.0
0,AR01247551,17.953,1.3397972293416927,13.620856655369845,9.239498632667656,0.0,0.0
0,AR01401,344.438,204.54514149472942,400.3500619422669,182.57956739921002,0.0,0.0
0,AR01403,29.0,3.0305403257341905,23.579699879616083,14.996571491244877,0.0,0.0
0,AR01405,150.909,50.20690810497821,155.70107533478077,79.33636476873014,0.0,0.0
0,AR01410,30.1,3.22879496435062,24.60602732149163,15.571202938992982,0.0,0.0
0,AR01416,111.4,29.948544354342573,110.00829070781214,58.38806019454633,0.0,0.0
0,AR01419,38.4,4.8872281325099465,32.514618109599176,19.913359808323122,0.0,0.0
0,AR84401,27.5,2.7686025416026925,22.18923548429782,14.213336076078061,0.0,0.0
0,AR10221501,16.0,1.1012985249898275,11.93891643693926,8.224910613248532,0.0,0.0
0,AR102315519,12.977,0.7710923934679081,9.394781384260313,6.656961603693932,0.0,0.0
0,AR10401,94.7,22.71526116138826,91.34923617430385,49.554543886745854,0.0,0.0
0,AR10410,48.8,7.349060355371227,42.77575155042364,25.36728712334368,0.0,0.0
0,AR10420,27.5,2.7686025416026925,22.18923548429782,14.213336076078061,0.0,0.0
0,AR10430,56.9,9.54440860717792,50.994164664343536,29.623297041851032,0.0,0.0
0,AR10440,17.9,1.3330719157807236,13.574849174467722,9.211949863428405,0.0,0.0
0,AR11111,13.2,0.793782140502898,9.579764021091892,6.772510310131282,0.0,0.0
0,AR11205501,16.9,1.2088109767239041,12.710526753660087,8.692317395862746,0.0,0.0
0,AR11222551,13.769,0.8529001877375446,10.053792343267926,7.067428577628607,0.0,0.0
0,AR11244501,21.7,1.8499523747936724,16.920551875633493,11.189078880113717,0.0,0.0
0,AR11401,272.6,137.36654872204463,306.32736050312815,144.16210475642237,0.0,0.0
0,AR11408,11.2,0.6001315119348689,7.937707831148232,5.736938671249233,0.0,0.0
0,AR11410,62.555,11.214761283642867,56.83452957782436,32.598277544128564,0.0,0.0
0,AR11420,21.3,1.7922861884845267,16.564091562272026,10.98078539236518,0.0,0.0
0,AR11430,78.7,16.577194269179763,73.91345239527719,41.10593053785857,0.0,0.0
0,AR11525,13.316,0.8056920104848827,9.676167231478113,6.832624103444946,0.0,0.0
0,AR12401,295.8,157.85502802088223,336.34138615487996,156.5590421894689,0.0,0.0
0,AR12402,22.3,1.93785885803504,17.45701920155816,11.501590897229548,0.0,0.0
0,AR80209565,20.278,1.6483896904633946,15.657757051713393,10.448774925361084,0.0,0.0
0,AR80401,546.9,449.3300990711746,679.5662968307754,291.2440133060557,0.0,0.0
0,AR80403,18.721,1.4388108350376196,14.289708232804452,9.638785996802376,0.0,0.0
0,AR80404,11.3,0.609280464876154,8.018866347856854,5.788675867442362,0.0,0.0
0,AR80405,26.2,2.5495472382914817,20.99297565442536,13.53487684895887,0.0,0.0
0,AR80410,59.3,10.239737622464679,53.46305792032691,30.885543252034957,0.0,0.0
0,AR80415,24.8,2.3220343554390452,19.71426126911854,12.804605477512721,0.0,0.0
0,AR80417,12.9,0.7633209479755633,9.331014596655972,6.617068214286232,0.0,0.0
0,AR80419,17.1,1.233261331565392,12.882814489613102,8.796219857811,0.0,0.0
0,AR80423,35.923,4.362868614473558,30.125787323806854,18.616426868029375,0.0,0.0
0,AR80425,17.8,1.3204206906956102,13.488096206368384,9.159973276884308,0.0,0.0
0,AR80435,64.7,11.877160115162814,59.070257375955485,33.727436074007464,0.0,0.0
0,AR80439,107.3,28.09675870962367,105.38731165536392,56.21804302118469,0.0,0.0
0,AR80443,28.8,2.995052148240499,23.39369197923577,14.89211622421725,0.0,0.0
0,AR80445,111.6,30.04011982821462,110.23434061486137,58.49393536484119,0.0,0.0
0,AR80450,23.4,2.103365498821549,18.445933200136167,12.074746457713069,0.0,0.0
0,AR80455,22.597,1.981993734553236,17.723346302365915,11.656315604371532,0.0,0.0
0,AR80460,15.8,1.0779699707568957,11.76828492455295,8.121077633663658,0.0,0.0
0,AR14215551,10.386,0.5277996739379073,7.2810407175668805,5.3159734810162345,0.0,0.0
0,AR14244501,12.9,0.7633209479755633,9.331014596655972,6.617068214286232,0.0,0.0
0,AR14401,72.3,14.348672754885214,67.07611053941376,37.731118934460646,0.0,0.0
0,AR14410,20.1,1.623837043366558,15.500566564421188,10.356142611039223,0.0,0.0
0,AR14420,18.1,1.35852344380442,13.748564815333769,9.315911731993186,0.0,0.0
0,AR14430,21.3,1.7922861884845267,16.564091562272026,10.98078539236518,0.0,0.0
0,AR14440,27.5,2.7686025416026925,22.18923548429782,14.213336076078061,0.0,0.0
0,AR14450,13.9,0.8667581353030904,10.163332680444674,7.135344607768226,0.0,0.0
0,AR81221501,13.8,0.8561712259305893,10.07970056462457,7.083499728613956,0.0,0.0
0,AR81233501,10.3,0.5203824904750443,7.212086456579363,5.27151687722522,0.0,0.0
0,AR81248501,11.6,0.637068861915331,8.26296146146403,5.943914770296673,0.0,0.0
0,AR81401,175.2,64.72794658979412,184.70150341108808,92.24428038274013,0.0,0.0
0,AR15216501,19.4,1.5287615795077203,14.884364748280902,9.991938482910129,0.0,0.0
0,AR15222501,11.1,0.5910397325945718,7.856653884819851,5.685206094303472,0.0,0.0
0,AR15224501,11.2,0.6001315119348689,7.937707831148232,5.736938671249233,0.0,0.0
0,AR15244501,15.7,1.0663830500734133,11.6830858110536,8.069166062144252,0.0,0.0
0,AR15250501,11.7,0.6464450143665053,8.344530464147034,5.995670045729891,0.0,0.0
0,AR15256501,11.842,0.6598560822318748,8.460531354235544,6.069170128817173,0.0,0.0
0,AR15258501,16.5,1.16051793489633,12.366836813435915,8.484549504867934,0.0,0.0
0,AR15401,218.3,94.11867371429429,237.56535131444505,115.18986715065445,0.0,0.0
0,AR15415,42.0,5.692526385096983,36.02603712849309,21.799763778904286,0.0,0.0
0,AR15420,25.9,2.500057305375541,20.71811571430427,13.37835654365369,0.0,0.0
0,AR15425,12.1,0.6845125482709453,8.671806570606837,6.202735017084071,0.0,0.0
0,AR86204501,14.8,0.9644393037577926,10.91987108793939,7.602113281672765,0.0,0.0
0,AR86212501,18.1,1.35852344380442,13.748564815333769,9.315911731993186,0.0,0.0
0,AR86215501,16.1,1.1130399655307657,12.024348001902993,8.276831980650773,0.0,0.0
0,AR86224501,15.8,1.0779699707568957,11.76828492455295,8.121077633663658,0.0,0.0
0,AR86245501,19.7,1.5692184245161864,15.148064775196204,10.148010146020138,0.0,0.0
0,AR86401,135.3,41.69216181427471,137.41280431286907,71.052731599987,0.0,0.0
0,AR86410,17.6,1.295267733628195,13.314801656889076,9.056028880026474,0.0,0.0
0,AR82401,148.265,48.7188813193324,152.5831674657591,77.93257616792309,0.0,0.0
0,AR82405,33.0,3.776026314344254,27.337409424982134,17.087128427315502,0.0,0.0
0,AR82410,54.1,8.758858291794995,48.13278095543182,28.151351023132907,0.0,0.0
0,AR82415,11.2,0.6001315119348689,7.937707831148232,5.736938671249233,0.0,0.0
0,AR82430,25.6,2.4509682196713243,20.443715126580603,13.221854367467005,0.0,0.0
0,AR82435,34.2,4.0127145823646,28.477999634152013,17.714804810683816,0.0,0.0
0,AR45,7186.148,36017.581244173736,12952.219829076188,3926.730748807761,0.0,0.0
0,AR98203501,12.4,0.7136503537318236,8.918293910827959,6.358078803374923,0.0,0.0
0,AR98401,74.3,15.030813804729258,69.20374589523986,38.785438534319134,0.0,0.0
0,AR26405,13.9,0.8667581353030904,10.163332680444674,7.135344607768226,0.0,0.0
0,AR90205501,15.2,1.009225943525574,11.258273798253155,7.809658224065556,0.0,0.0
0,AR90230501,25.6,2.4509682196713243,20.443715126580603,13.221854367467005,0.0,0.0
0,AR90235501,19.4,1.5287615795077203,14.884364748280902,9.991938482910129,0.0,0.0
0,AR90401,164.4,58.08432026041082,171.7307392231633,86.50293351996199,0.0,0.0
0,AR96234501,11.7,0.6464450143665053,8.344530464147034,5.995670045729891,0.0,0.0
0,AR96237501,11.9,0.6653664799657536,8.50796994296102,6.099193830790537,0.0,0.0
0,AR96401,251.75,119.9672174043382,279.6658747643477,133.02987357618338,0.0,0.0
0,AR96404,18.6,1.423018078137935,14.18406189404948,9.575866393810008,0.0,0.0
0,AR25204503,10.9,0.573028308361831,7.69486293903382,5.581754963691138,0.0,0.0
0,AR25220501,14.4,0.9204945740921011,10.582786637661899,7.394624431723139,0.0,0.0
0,AR25234501,21.4,1.8066320843771335,16.653116741811715,11.032855125634875,0.0,0.0
0,AR25401,378.9,240.59088280345898,446.5124396055953,201.03878721166777,0.0,0.0
0,AR25405,140.075,44.22754828853755,142.9766478456113,73.58583830053612,0.0,0.0
0,AR25410,18.2,1.371323582438755,13.835526825655334,9.367896982246279,0.0,0.0
0,AR25414,51.5,8.05451731805337,45.49484578716078,26.78522541958504,0.0,0.0
0,AR25420,38.5,4.908910824692588,32.61153665121116,19.965736774633193,0.0,0.0
0,AR25424,38.8,4.974196243761897,32.90251009962797,20.12287582238333,0.0,0.0
0,AR25428,33.5,3.873924934916981,27.811939853875657,17.348632982580988,0.0,0.0
0,AR25432,41.8,5.646464269409324,35.829779971588586,21.69491979624463,0.0,0.0
0,AR25436,48.5,7.2723278315664786,42.47494742653881,25.209786072959382,0.0,0.0
0,AR25440,21.3,1.7922861884845267,16.564091562272026,10.98078539236518,0.0,0.0
0,AR25445,122.8,35.350615124714665,122.98400032120496,64.42587932812398,0.0,0.0
0,AR25445505,21.2,1.7779875024292928,16.475126715705073,10.928718103635452,0.0,0.0
0,AR24220506,18.7,1.4360647881308781,14.27136582789959,9.627865773313374,0.0,0.0
0,AR24223501,29.3,3.0840954575987163,23.859058887274454,15.153267884212905,0.0,0.0
0,AR24235501,23.1,2.0576731283229495,18.175549684274095,11.918404036800966,0.0,0.0
